wavelength,1,a,bb,a^2,a bb,bb^2,a^3,a^2 bb,a bb^2,bb^3,a^4,a^3 bb,a^2 bb^2,a bb^3,bb^4,a^5,a^4 bb,a^3 bb^2,a^2 bb^3,a bb^4,bb^5
545.0,-3.0355704590724097,-0.686437835892465,0.8228898566758814,-0.22368920441415122,0.48567813453068437,-0.15456520927130563,0.046061245881203854,-0.15343254397065687,0.1998092366868838,-0.035216806511320836,-0.0006751846250879615,0.009689263213700948,-0.03177016099880642,0.030659153018873887,-0.0029443860951008684,-0.00017029593053251006,-8.78923922230926e-05,0.0007706789372800282,-0.002008833262557741,0.0016023924354215957,-0.00012054105407621751
550.0,-3.035407708828568,-0.689029265342326,0.8370398251996959,-0.21822934636749622,0.481203673999472,-0.14660244741959705,0.04850891544933326,-0.14946427637482568,0.19881608613783971,-0.033554147793333454,0.0007964435088649479,0.008441657427206444,-0.030461119420825127,0.030517547748217418,-0.002827781840948173,-8.526370096945985e-05,-4.9107447683128594e-05,0.0006451777891393617,-0.0018986577958651218,0.0015929327615032962,-0.00011872966928050399
555.0,-3.0338679800328805,-0.6910852238731303,0.8507493196703751,-0.2126184921939051,0.4776391092164646,-0.1387991190391333,0.05148645193277306,-0.14715406355574456,0.19816332699645597,-0.03189878442558792,0.0021161407152827283,0.007475667495085851,-0.029533542619735332,0.030413048670988336,-0.002705269141676287,-1.0952038657239256e-05,-1.0418125280357004e-05,0.000540449335539761,-0.00181306190611763,0.0015843204469728756,-0.00011626019524363373
560.0,-3.0315937133295496,-0.6926458829518759,0.8632636720346106,-0.20648349072777453,0.473840543383355,-0.13173373103840985,0.054339001825194855,-0.14537503270165156,0.1973466437913472,-0.03042790639655814,0.0032416329242686026,0.006652278364745916,-0.028747483250277737,0.030269514388591556,-0.002599849202436866,5.312499196574949e-05,1.778208500813084e-05,0.000453303795011073,-0.0017387550462935053,0.0015728896676527326,-0.0001142311429960241
565.0,-3.0291384542149555,-0.6935381421025042,0.8761102932208269,-0.19891594260664497,0.4691768277491668,-0.12429877246642954,0.05729469447934234,-0.14317240927382985,0.19612799773674508,-0.02883110579969457,0.00434757730510007,0.00583211190285425,-0.027865716781841198,0.03004651650462935,-0.0024741635659688505,0.00011517332088227849,4.409468253955904e-05,0.00036738309370260014,-0.001657983654658024,0.001556182175109222,-0.00011100305043021397
570.0,-3.0292518677285187,-0.6922570335730116,0.8887886352870888,-0.18798099467397886,0.4619899025916024,-0.11723143210907923,0.059839577771354055,-0.13722326204390722,0.19357570911303296,-0.02740165457294104,0.005648843740782135,0.004693544900258013,-0.02614885135105422,0.029572122616214343,-0.0023728969972506885,0.00019516800355902437,5.92084622829134e-05,0.00026669462669748345,-0.0015253879389313107,0.0015243611507949617,-0.00010890754756087695
575.0,-3.031972761980996,-0.6887122936937029,0.8978352750852842,-0.17598555278764857,0.45310749218115276,-0.11315370479961083,0.06098481030984474,-0.12811923342696643,0.18969011627556112,-0.026877061278857306,0.006849642258482925,0.0033944409128326574,-0.023773090104127353,0.02882401401617,-0.0023852270274739907,0.0002791584339836277,5.2340214283199085e-05,0.00017247887572696685,-0.0013573292682040883,0.0014761072038004808,-0.00011187842821303029
580.0,-3.039590249751527,-0.6822069642982325,0.9015109197062371,-0.16371144443459135,0.4420426357226053,-0.11386743782784288,0.06008290110330604,-0.114634734389501,0.18411650824211265,-0.027851799742354636,0.00786185475903168,0.002052399843854204,-0.020593917051650947,0.02775699754370624,-0.0025920513646194208,0.00036134309948818177,3.133339342312459e-05,8.952633916425867e-05,-0.0011485417651843077,0.0014101368631773137,-0.00012385611191750856
585.0,-3.0555853664505106,-0.6729404187934697,0.8963320794076727,-0.1537840618658478,0.42714611580204936,-0.12264295628743548,0.05562333894907023,-0.09591308318555519,0.1760384711495513,-0.031365605209736684,0.008331997959770956,0.0009725520175094755,-0.0166491454065687,0.026282609051054284,-0.00313327578676643,0.00041746844105817663,1.017508631859087e-05,3.139035272997637e-05,-0.0009071002309733456,0.001324250935427318,-0.00015163581331312237
590.0,-3.0778869788499175,-0.6654513693410588,0.8815168826785607,-0.15061665184220155,0.4087239823326847,-0.13920445929541264,0.04766306191244998,-0.07683098802100581,0.16594278844493152,-0.037145847088741586,0.00794439054490471,0.00041577540497376937,-0.01295423915250167,0.024518404198190853,-0.003957369402327344,0.0004217953068973534,-4.362075795933527e-06,8.480554278100794e-06,-0.0006925611627398021,0.0012257379751194342,-0.00019227570434715568
595.0,-3.108361043952759,-0.6609786118217414,0.8590320654793477,-0.15490109538766272,0.3852558835355788,-0.1620146276940043,0.03612285331415869,-0.05768648743785896,0.15347451313706106,-0.04473477598879101,0.006728768539872863,0.0003257632560036257,-0.00955620085343201,0.022442466944544208,-0.0050075050994374615,0.0003739532965774346,-6.49837094654229e-06,1.1708350205696938e-05,-0.000505609266560958,0.0011145679574559586,-0.00024326410522185204
600.0,-3.1625566973952357,-0.6595040871059159,0.8216088512042986,-0.16798568757765964,0.34319001965081597,-0.19699583322837189,0.01889667173849453,-0.03610982273245202,0.1335528649596165,-0.05598707225339002,0.004492192802948295,0.0006388379633037355,-0.006044934976714711,0.01934327929578203,-0.0065333456121443,0.0002665201217326589,9.354624242131313e-06,3.000600337660364e-05,-0.0003203738158071845,0.00095603508179809,-0.0003166847196655609
605.0,-3.196602336090586,-0.661742713054823,0.8022752073738184,-0.17821935668163436,0.3168118769433931,-0.21518068364463064,0.0086156875440264,-0.025736614800584645,0.12121462965589036,-0.061796853083856546,0.003041332830233286,0.0008606198760885002,-0.004415513700796467,0.01742616572551682,-0.007321545935097721,0.00018909276218094384,2.8903398865945133e-05,3.2228322622229744e-05,-0.0002319357941318878,0.00085691712480368,-0.0003543794136738332
610.0,-3.204213514672899,-0.6658607667031742,0.798795152323138,-0.18250677829068682,0.31160482273955586,-0.21900311778419038,0.005445141542207529,-0.022737805925797105,0.11798078471481407,-0.06300768601915965,0.0025668586640938008,0.0009686418632109484,-0.003968533855030982,0.016869571659150793,-0.007490904672501474,0.00015592796994203602,5.4612702095874845e-05,1.6002339423226708e-05,-0.00019985122650301168,0.0008247280815505409,-0.00036222307985250835
615.0,-3.209552368716846,-0.6713918741017068,0.796512419505255,-0.18694113944586085,0.3084770364254015,-0.22150759846098508,0.0026549586629097005,-0.020278247667269964,0.1155249474203431,-0.06373883527856766,0.002158854943356428,0.0010387247551845481,-0.003593051623534607,0.01641944562661673,-0.007589903516702219,0.00012760784374930137,7.623185166911785e-05,-2.3233097912189749e-07,-0.00017140830019557463,0.0007974533949002272,-0.00036645821971781345
620.0,-3.2193186578660082,-0.6764330842887454,0.7920171834006389,-0.19091981009527284,0.3013042224425744,-0.2253669838961816,-0.00023543918853315474,-0.01754743585476585,0.11173011372294697,-0.06485147279847735,0.0017540927943639796,0.0011070456573481725,-0.0031776081397624834,0.01579798024327516,-0.007737763276513126,9.861984736907892e-05,0.00010313880038780498,-2.2320621204774405e-05,-0.00013816512936587477,0.0007619212682267729,-0.0003729603800213255
625.0,-3.230144231952271,-0.6824176353101201,0.7866555962309247,-0.19548793846293397,0.29365251887221516,-0.22951892048067576,-0.003331345235991002,-0.014853948968179754,0.10774676729542156,-0.06598276521224074,0.0013250787961880514,0.0011625584243877955,-0.0027681279786696002,0.015151473923882218,-0.007882035347738493,7.103739505509105e-05,0.0001231906109374137,-3.930574724819724e-05,-0.00010743307658062085,0.0007255669154672129,-0.0003791047818905713
630.0,-3.2415755505761803,-0.6878249780543365,0.7807000138038355,-0.1990596066877744,0.28514269922053836,-0.23360270474250633,-0.005929213896300583,-0.012483604544312396,0.10363586937899279,-0.06704093000059247,0.000980015107065722,0.0011901234751221068,-0.0023959717570107447,0.01449811327860837,-0.008013239744443979,4.857218782589469e-05,0.00014165797767698988,-5.730756415495142e-05,-7.811252968825677e-05,0.0006890522635711882,-0.000384512660343006
635.0,-3.2552262557590153,-0.6940944166263029,0.7730933025770096,-0.2035816961298296,0.2754807139974413,-0.23859696014198362,-0.008982509080414336,-0.010033221362089128,0.09908541277162193,-0.06830905621109261,0.0005647175731436409,0.0012257638631698936,-0.0020258510859638514,0.013789035652601188,-0.008166692577506119,2.5215735772151473e-05,0.00015273496268582075,-6.757572295423842e-05,-5.25817857833788e-05,0.0006507551307919357,-0.0003908488304198432
640.0,-3.276191097298411,-0.6999463813076918,0.7610984541042675,-0.2090414444314912,0.2605631872215488,-0.24647934759241458,-0.012903553464494713,-0.007215827159822454,0.09271959230365348,-0.07039980227332825,2.318385821876386e-05,0.0012707243108963403,-0.0016166591929019142,0.012846078387674133,-0.008425478473390077,-1.784498671710646e-06,0.0001570036110321973,-7.00877264823152e-05,-2.917079431979941e-05,0.0006027982454155922,-0.000402197831365525
645.0,-3.28903554448577,-0.7077676275340394,0.7530197897152934,-0.21403996499903244,0.25242483106513053,-0.25103365071792877,-0.015715924877022763,-0.005363774379683479,0.08881593296898128,-0.07140215138875944,-0.0003636506730659402,0.001302297456468992,-0.0013565315381601866,0.012240867138291171,-0.008533585054957155,-2.1043359023406055e-05,0.00015996345231583664,-7.309938413324613e-05,-1.3158521647405053e-05,0.0005706787296125282,-0.0004061042853625296
650.0,-3.3082688913103255,-0.7117758223912819,0.7409928429795175,-0.2172931840304997,0.2384400260278437,-0.25799144762806736,-0.018392283394363062,-0.003474478468056661,0.08314258617463935,-0.07312393350355886,-0.0007138908996775458,0.001282456147861416,-0.0010538518404239626,0.011407184336819146,-0.00873728383196472,-3.655204248033806e-05,0.0001578560371079127,-7.384996906756314e-05,3.529465418483646e-06,0.0005286115785566037,-0.00041465478607982664
655.0,-3.3345627646817,-0.7006793148023203,0.7261924733478055,-0.21198727044403032,0.21499361414153573,-0.26686137163395224,-0.01894114547782174,-0.0018458914927124911,0.07491112399306646,-0.0756489865677623,-0.0006884079816780707,0.0010430153541395148,-0.0005930916408590131,0.010213769555188405,-0.009064544225769874,-2.576603008881104e-05,0.00013325181509465882,-6.268896650002409e-05,2.18323516912311e-05,0.00047091961395456794,-0.00042979150813854394
660.0,-3.3597942745654086,-0.6793102576080923,0.7172424301456571,-0.20185064852255966,0.19213426142297815,-0.2733942378307234,-0.01808303610875801,-0.0003370831053814396,0.06722103385899056,-0.07795601751564223,-0.0004899214476689403,0.0009046230134797774,-0.0002393556391600556,0.009159450312578504,-0.00941154529806559,5.594324043446059e-06,7.743462055240973e-05,-6.5033405583503345e-06,9.904899001378364e-06,0.00042818533280913895,-0.0004480723072589621
665.0,-3.3677297756412923,-0.6625235798668868,0.7173458659717185,-0.19222220790326075,0.1840437120372852,-0.2748903120650019,-0.015679485100203942,-0.0002727195697458064,0.06536032368544006,-0.07912257853376622,-0.00015589508776941866,0.000989450297492902,-0.0002804137382128724,0.009005200943300934,-0.009646700543631042,3.226640184181246e-05,5.996019852897485e-05,2.0235434792265083e-05,-4.559459796271703e-06,0.0004266864583317709,-0.0004618609746571134
670.0,-3.3709751108969694,-0.6526314768894373,0.7197280214462097,-0.1861089552427598,0.18213037898942303,-0.2756227915837309,-0.01335691823053882,-0.0011370939627602897,0.06598871325834689,-0.08019117298436021,0.00030453941630659303,0.0006904846898315046,-6.08833186811849e-05,0.009039640906274116,-0.009851579186880054,5.5947333576163035e-05,6.791607401754911e-05,-1.327871778919465e-05,3.1935092188128955e-05,0.0004190119380778623,-0.00047216278520767485
